Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,17:30:00,19:00:00,23/11/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,17:30:00,19:00:00,16/11/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,17:30:00,19:00:00,09/11/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,17:30:00,19:00:00,02/11/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,17:30:00,19:00:00,26/10/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,17:30:00,19:00:00,19/10/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,17:30:00,19:00:00,12/10/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,19:00:00,20:30:00,30/11/2022,Sala Aulas Mestrado
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,19:00:00,20:30:00,23/11/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,19:00:00,20:30:00,16/11/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,19:00:00,20:30:00,09/11/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,19:00:00,20:30:00,02/11/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,19:00:00,20:30:00,26/10/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,19:00:00,20:30:00,19/10/2022,Laboratório de Informática
"DEc, DF",Econometria Avançada I,03089TP01,"DFA1, DEA1",12,Qua,19:00:00,20:30:00,12/10/2022,Laboratório de Informática
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,28/11/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,21/11/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,14/11/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,07/11/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,31/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,24/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,17/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,10/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,03/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,26/09/2022,Sala/anfiteatro aulas
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,18:00:00,19:30:00,19/09/2022,Sala/anfiteatro aulas
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,28/11/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,21/11/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,14/11/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,07/11/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,31/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,24/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,17/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,10/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,03/10/2022,Sala de Aulas normal
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,26/09/2022,Sala/anfiteatro aulas
"LS, LS-PL",Cultura e Sociedade,L5408TP03,S-PL-A1,27,Seg,19:30:00,21:00:00,19/09/2022,Sala/anfiteatro aulas
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,13/12/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,06/12/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,29/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,22/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,15/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,08/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,25/10/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,18/10/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,11/10/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,04/10/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,27/09/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,20/09/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Ter,11:00:00,12:30:00,13/09/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,30/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,23/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,16/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,09/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,02/11/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,26/10/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,19/10/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,12/10/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,28/09/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,21/09/2022,Sala de Aulas normal
LG,Empreendedorismo,EmpTP01,GC3,45,Qua,09:30:00,11:00:00,14/09/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,15/12/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,24/11/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,17/11/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,10/11/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,03/11/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,27/10/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,20/10/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,13/10/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,06/10/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,29/09/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,22/09/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,18:00:00,19:30:00,15/09/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,15/12/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,24/11/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,17/11/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,10/11/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,03/11/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,27/10/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,20/10/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,13/10/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,06/10/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,29/09/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,22/09/2022,Sala de Aulas normal
"LPES, LSS-PL, LS, LS-PL",Classes Sociais e Estratificação,L6102TP04,S-PL-B1,26,Qui,19:30:00,21:00:00,15/09/2022,Sala de Aulas normal
DHMC,Tese em História Moderna e Contemporânea (0 Ects),THMC_(0)S01,"DHMC-D1, DHMC-C1, DHMC-B1",5,Seg,18:00:00,20:00:00,21/11/2022,Sala Aulas Mestrado
DHMC,Tese em História Moderna e Contemporânea (0 Ects),THMC_(0)S01,"DHMC-D1, DHMC-C1, DHMC-B1",5,Seg,18:00:00,21:00:00,14/11/2022,Sala/anfiteatro aulas
DHMC,Tese em História Moderna e Contemporânea (0 Ects),THMC_(0)S01,"DHMC-D1, DHMC-C1, DHMC-B1",5,Seg,18:00:00,21:00:00,07/11/2022,Sala/anfiteatro aulas
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,07/12/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,30/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,23/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,16/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,09/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,02/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,26/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,19/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,12/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,28/09/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,21/09/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,18:00:00,19:30:00,14/09/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,07/12/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,30/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,23/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,16/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,09/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,02/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,26/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,19/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,12/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,28/09/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,21/09/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Qua,16:30:00,18:00:00,14/09/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,06/12/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,29/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,22/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,15/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,08/11/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,25/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,18/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,11/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,04/10/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,27/09/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,20/09/2022,Sala de Aulas normal
LSS-PL,Laboratório de Ética e Profissão em Serviço Social,00440TP01,SS-PL-B1,30,Ter,19:30:00,21:00:00,13/09/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,20:00:00,22:00:00,28/11/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,20:00:00,22:00:00,21/11/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,20:00:00,22:00:00,14/11/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,20:00:00,22:00:00,07/11/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,20:00:00,22:00:00,31/10/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,18:00:00,20:00:00,28/11/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,18:00:00,20:00:00,21/11/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,18:00:00,20:00:00,14/11/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,18:00:00,20:00:00,07/11/2022,Sala de Aulas normal
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124TP01,CI-ECSH 1,51,Seg,18:00:00,20:00:00,31/10/2022,Sala de Aulas normal
